Price,Area,Location,No. of Bedrooms,Location_Encoded
3500000,590,Dombivli (West),2,9361077.727568513
13500000,995,Thane West,2,12008191.358851675
20000000,1500,CBD Belapur East,3,15472526.15491527
13500000,1200,CBD Belapur East,2,15472526.15491527
19500000,1400,CBD Belapur East,3,15472526.15491527
17000000,670,Parel Village,1,15394192.150100201
39400000,2080,Karave Nagar,3,18308621.975831352
7800000,1125,Sector35D Kharghar,2,14414220.356176622
7800000,600,Sector 19A Nerul,1,14197194.18596062
16000000,650,Antop Hill,1,15629412.105388736
27500000,1250,Antop Hill,3,15629412.105388736
18000000,769,Wadala East Wadala,1,18400613.126867454
21500000,1010,Suman Nagar,2,15979680.28473369
14900000,698,Wadala East Wadala,1,18400613.126867454
20500000,1000,Antop Hill,2,15629412.105388736
26000000,1371,Wadala East Wadala,3,18400613.126867454
21000000,1130,Bhakti Park,2,15983273.071110541
12800000,700,Antop Hill,1,15629412.105388736
12000000,700,Antop Hill,1,15629412.105388736
18000000,1060,Wadala East Wadala,2,18400613.126867454
47000000,2600,Wadala East Wadala,3,18400613.126867454
14000000,700,Pant Nagar,1,14332153.385960735
80000000,2453,Hanuman Chowk,4,23591026.034969065
29000000,1543,Wadala East Wadala,3,18400613.126867454
32500000,1250,Wadala East Wadala,3,18400613.126867454
21000000,1135,Bhakti Park,2,15983273.071110541
55000000,1557,Lower Parel,3,37020513.95228593
20000000,1400,CBD Belapur East,3,15472526.15491527
11500000,960,CBD Belapur East,2,15472526.15491527
11000000,440,Bandra East,1,26571316.994360387
66600000,833,Willingdon,2,21847572.478504896
11000000,1150,Ulwe,2,7761683.373041518
4000000,625,Sector 18 Kamothe,1,13881629.696133759
6800000,1000,Kamothe,2,8238430.088778924
4900000,620,Sector 21 Kamothe,1,13423006.708863143
59500000,2730,Dahisar,4,16854206.714503538
37000000,1361,Dahisar,2,16854206.714503538
36500000,1250,Dahisar,2,16854206.714503538
28000000,1850,Dahisar,3,16854206.714503538
43000000,1850,Dahisar,3,16854206.714503538
29000000,980,Dahisar,2,16854206.714503538
35000000,873,Dahisar,2,16854206.714503538
26000000,1230,Dahisar,3,16854206.714503538
26000000,1250,Dahisar,3,16854206.714503538
44000000,1721,Dahisar,3,16854206.714503538
11000000,585,VishnuNagar,1,14613541.303922214
4050000,675,Vichumbe,1,13709287.40709938
16500000,1500,Kharghar,3,10456264.530956848
13500000,1140,Thane West,3,12008191.358851675
9900000,771,Thane West,2,12008191.358851675
40000000,2000,Kandivali West,4,14320931.905521896
14900000,900,Vashi,2,17651058.314693686
8500000,990,Poonam Sagar Complex,2,14288270.11801472
45000000,5500,Santacruz East,4,16193992.17499847
60000000,1836,Dadar West,3,19506739.76625915
5600000,1000,Kalyan West,3,5402967.523396111
14800000,1505,Thane West,3,12008191.358851675
15400000,1570,Thane West,3,12008191.358851675
12900000,1311,Thane West,3,12008191.358851675
12700000,1290,Thane West,3,12008191.358851675
11500000,1170,Thane West,2,12008191.358851675
10800000,1102,Thane West,2,12008191.358851675
9485000,963,Thane West,2,12008191.358851675
8184999,831,Thane West,2,12008191.358851675
11900000,1209,Thane West,2,12008191.358851675
9377000,952,Thane West,2,12008191.358851675
9958000,1011,Thane West,2,12008191.358851675
9997000,1015,Thane West,2,12008191.358851675
11100000,1135,Thane West,2,12008191.358851675
10400000,1065,Thane West,2,12008191.358851675
92400000,3080,Andheri West,3,41255880.9696951
113400000,3780,Andheri West,4,41255880.9696951
139500000,4650,Andheri West,5,41255880.9696951
16500000,1465,Thane West,3,12008191.358851675
12000000,950,Thane West,2,12008191.358851675
2800000,375,Mulund East,1,14043873.30540845
4800000,650,Mira Road East,1,8224102.533333333
18000000,630,Ghatkopar West,2,19041613.901327305
4300000,885,Powai Lake,2,13927073.673065003
7200000,1012,Kamothe,2,8238430.088778924
10000000,1129,Kamothe,2,8238430.088778924
4925000,600,Kamothe,1,8238430.088778924
7000000,1012,Kamothe,2,8238430.088778924
12200000,1565,Kamothe,3,8238430.088778924
5200000,630,Kamothe,1,8238430.088778924
10400000,1129,Kamothe,2,8238430.088778924
5100000,605,Kamothe,1,8238430.088778924
5000000,600,Kamothe,1,8238430.088778924
7900000,1000,Kamothe,2,8238430.088778924
9500000,1310,Kamothe,2,8238430.088778924
9500000,1225,Kamothe,2,8238430.088778924
9300000,1310,Kamothe,2,8238430.088778924
12500000,1540,Kamothe,3,8238430.088778924
12400000,1565,Kamothe,3,8238430.088778924
9800000,1225,Kamothe,2,8238430.088778924
4800000,600,Kamothe,1,8238430.088778924
4950000,635,Kamothe,1,8238430.088778924
5300000,650,Kamothe,1,8238430.088778924
23000000,1680,Sector-8 Sanpada,2,16174842.99627819
32500000,2415,Sector-9 Ghansoli,4,17410873.502726667
14800000,1245,Airoli,2,10976898.734651402
3600000,600,Balkum,1,14125024.120914152
7000000,840,Hiranandani Estates,2,15183535.074294586
5898000,600,Majiwada,1,13399059.655176558
10800000,1209,Majiwada,2,13399059.655176558
9600000,1100,kavesar,2,13906813.333438905
6498999,730,kavesar,1,13906813.333438905
9497000,1200,kavesar,2,13906813.333438905
6497000,600,Vartak Nagar,1,13881374.214686364
7998000,990,Vartak Nagar,2,13881374.214686364
9496000,1100,Thane West,2,12008191.358851675
12200000,1327,Balkum,3,14125024.120914152
5894000,585,Majiwada,1,13399059.655176558
7494000,800,Majiwada,2,13399059.655176558
6498000,570,Vartak Nagar,1,13881374.214686364
9300000,1100,kavesar,2,13906813.333438905
7200000,860,Hiranandani Estates,2,15183535.074294586
10500000,1170,Majiwada,2,13399059.655176558
7495999,890,Vartak Nagar,2,13881374.214686364
9499000,1100,kavesar,2,13906813.333438905
7300000,800,Majiwada,2,13399059.655176558
5900000,585,Majiwada,1,13399059.655176558
12400000,1300,Vartak Nagar,3,13881374.214686364
8400000,376,Rajendra Nagar,1,15647862.893398624
19000000,764,Charkop,2,15330758.101642765
22200000,995,dhanukarwadi,3,16070756.216787789
8500000,405,Vazira,1,14288270.11801472
4400000,600,Kalyan West,2,5402967.523396111
10500000,400,Link Road,1,14883927.318131762
7300000,1149,Haware City,3,13482701.511445059
4250000,560,Haware City,1,13482701.511445059
6000000,650,Mira Road East,1,8224102.533333333
26000000,1045,Goregaon West,2,23283708.065473303
8500000,1175,Vasai West,3,10555486.780597325
13000000,550,Four Bunglows,1,14873758.25264821
15900000,867,Borivali West,2,15910647.594565125
5550000,990,Palava,2,12987344.623740457
9900000,539,Borivali West,1,15910647.594565125
100000000,3300,Oshiwara Police Station Road,4,26193195.522229023
2700000,640,Virar,1,3947315.4002871136
52500000,1450,Khar West,3,33601242.7762022
55000000,1900,Bandra West,3,46617421.30704468
72500000,1750,Bandra West,3,46617421.30704468
75000000,1875,Andheri West,3,41255880.9696951
75000000,1600,Almeida Park,3,20877134.81017737
35000000,1000,Bandra West,2,46617421.30704468
29200000,909,Seven Bunglow,2,16981515.537328776
3200000,285,Vasai east,1,10870583.10784262
14200000,950,Malad West,2,14215638.559645081
59400000,1080,Poddar Road,2,20910791.46309131
80000000,3498,Worli,3,60446500.50524536
2100000,245,Mira Road East,1,8224102.533333333
7959999,755,Kalyan West,2,5402967.523396111
2350000,430,Badlapur East,1,4463040.77249398
3979999,413,Kalyan West,1,5402967.523396111
4100000,465,Kalyan West,1,5402967.523396111
4800000,610,Kalyan West,2,5402967.523396111
4380000,610,Kalyan West,2,5402967.523396111
4380000,610,Kalyan West,2,5402967.523396111
5060000,650,Kalyan West,2,5402967.523396111
4380000,430,Kalyan West,1,5402967.523396111
4800000,485,Kalyan West,1,5402967.523396111
5800000,686,Dombivali East,2,8009889.367747745
4580000,430,Kalyan West,1,5402967.523396111
2600000,500,Badlapur East,1,4463040.77249398
7500000,660,Kalyan West,2,5402967.523396111
4450000,455,Kalyan West,1,5402967.523396111
2840000,466,Ambernath East,1,10711814.646754662
5800000,686,Dombivali East,2,8009889.367747745
3500000,450,Kalyan West,1,5402967.523396111
7100000,660,Kalyan West,2,5402967.523396111
8300000,790,Kalyan West,2,5402967.523396111
2560000,441,Badlapur East,1,4463040.77249398
2400000,480,Badlapur,1,12395259.387486804
4650000,525,Kalyan West,1,5402967.523396111
5800000,663,Kalyan West,2,5402967.523396111
4200000,440,Kalyan West,1,5402967.523396111
3700000,417,Kalyan West,1,5402967.523396111
3700000,650,Taloja,1,4112323.635028059
4800000,660,Kharghar,1,10456264.530956848
41200000,2300,Malad East,4,20889612.17056266
12000000,720,Malad East,1,20889612.17056266
2800000,510,Taloja,1,4112323.635028059
2600000,520,Taloja,1,4112323.635028059
2400000,490,Taloja,1,4112323.635028059
2200000,470,Taloja,1,4112323.635028059
15000000,800,Chembur,2,17425073.26802795
55000000,1225,Khar West,3,33601242.7762022
65000000,1175,Khar West,3,33601242.7762022
8300000,1095,Mira Road East,2,8224102.533333333
5100000,695,Mira Road East,1,8224102.533333333
8100000,1055,Mira Road East,2,8224102.533333333
6800000,875,Mira Road East,2,8224102.533333333
5100000,675,Mira Road East,1,8224102.533333333
46000000,1150,Worli,2,60446500.50524536
105500000,2285,Worli,3,60446500.50524536
65000000,1500,Gulmohar Road,3,21639398.919524096
88000000,2394,Mahalaxmi,3,26436300.135677285
122500000,3150,Worli,4,60446500.50524536
71000000,2580,Worli,3,60446500.50524536
55000000,1125,Parel,2,39967083.21797723
145000000,3800,Khar West,4,33601242.7762022
65000000,2250,Vile Parle E,4,21639398.919524096
12800000,750,Pokhran Road No 2,2,14847736.55777561
12800000,1100,Sainath Nagar,2,15736777.24400091
22500000,1900,Sainath Nagar,3,15736777.24400091
19000000,1600,Sainath Nagar,3,15736777.24400091
27000000,2300,Kapur Bawdi,4,15855607.112700103
17500000,2400,Manpada near Tiku ji ni wadi,3,15459246.3872817
13200000,1120,Kapur Bawdi,2,15855607.112700103
2300000,254,Mira Road East,1,8224102.533333333
2000000,220,Mira Road East,1,8224102.533333333
8300000,525,Kandivali East,1,19942455.57008331
7400000,650,Nerul,1,22342871.502995614
9500000,826,Kolshet Industrial Area,2,14418378.592377717
7500000,1050,PARSIK NAGAR,2,13444423.210558888
5800000,630,PARSIK NAGAR,1,13444423.210558888
9000000,985,PARSIK NAGAR,2,13444423.210558888
5000000,650,PARSIK NAGAR,1,13444423.210558888
7800000,1000,PARSIK NAGAR,2,13444423.210558888
4200000,650,Sector16 Ulwe,1,13728803.678253828
11100000,1205,Seawoods,2,21395177.98511841
18900000,1225,Thakur complex,2,14750183.585908774
14000000,900,Borivali East,2,17360205.10204722
15000000,1000,Kandivali East,2,19942455.57008331
7600000,560,thakur village kandivali east,1,14929419.07761707
125000000,5320,Kandivali East,5,19942455.57008331
65000000,2590,Kandivali East,6,19942455.57008331
16500000,1065,Kandivali East,3,19942455.57008331
7400000,650,Bhandup West,1,20727537.005374394
8500000,800,Mira Road East,2,8224102.533333333
11000000,1102,Majiwada thane,2,14907007.031115565
15000000,1400,Mumbai Agra National Highway,3,14422911.357205177
13500000,1250,Anand Nagar Thane West,2,14938812.489829708
12800000,1100,Majiwada thane,2,14907007.031115565
19000000,1600,Majiwada thane,3,14907007.031115565
15000000,1400,Majiwada thane,3,14907007.031115565
12800000,1100,Sainath Nagar,2,15736777.24400091
22500000,1900,Sainath Nagar,3,15736777.24400091
19000000,1600,Sainath Nagar,3,15736777.24400091
14000000,1014,Charkop Sector 8,2,15003866.727011207
9100000,920,Thane West,2,12008191.358851675
29400000,1450,Andheri,3,17982019.23944883
22200000,900,Andheri,3,17982019.23944883
10500000,980,Borivali,2,15155968.13307292
13200000,918,Borivali East,2,17360205.10204722
14200000,925,Kandivali West,2,14320931.905521896
16000000,1232,Malad East,2,20889612.17056266
10300000,975,Malad East,2,20889612.17056266
8100000,710,Malad East,1,20889612.17056266
20099999,1100,Malad West,2,14215638.559645081
11700000,840,Malad West,2,14215638.559645081
2816000,630,Vasai,1,6563217.704137598
2596000,590,Vasai,1,6563217.704137598
8000000,950,Kharghar,2,10456264.530956848
4300000,800,Kharghar,1,10456264.530956848
8000000,1075,Kharghar,2,10456264.530956848
8300000,1050,Kharghar,2,10456264.530956848
4500000,600,Kharghar,1,10456264.530956848
5000000,650,Kharghar,1,10456264.530956848
8500000,1175,Kharghar,2,10456264.530956848
8500000,1050,Kharghar,2,10456264.530956848
9500000,1120,Kharghar,2,10456264.530956848
6500000,735,Kharghar,1,10456264.530956848
7000000,735,Kharghar,1,10456264.530956848
6500000,649,Kharghar,1,10456264.530956848
6500000,660,Kharghar,1,10456264.530956848
8500000,1000,Kharghar,2,10456264.530956848
10500000,1120,Kharghar,2,10456264.530956848
13700000,1380,Kharghar,2,10456264.530956848
9500000,1120,Kharghar,2,10456264.530956848
5500000,649,Kharghar,1,10456264.530956848
4200000,650,Kharghar,1,10456264.530956848
8000000,954,Kharghar,2,10456264.530956848
7800000,1000,Kharghar,2,10456264.530956848
6200000,650,Kharghar,1,10456264.530956848
27799999,1600,Kharghar,3,10456264.530956848
15000000,1050,Kharghar,2,10456264.530956848
5800000,735,Kharghar,1,10456264.530956848
4200000,650,Kharghar,1,10456264.530956848
4400000,620,Kharghar,1,10456264.530956848
6500000,735,Kharghar,1,10456264.530956848
8500000,1115,Kharghar,2,10456264.530956848
5500000,620,Kharghar,1,10456264.530956848
13500000,1677,Kharghar,3,10456264.530956848
15500000,1530,Kharghar,3,10456264.530956848
20000000,1600,Kharghar,3,10456264.530956848
9500000,1075,Kharghar,2,10456264.530956848
6900000,735,Kharghar,1,10456264.530956848
5200000,641,Kharghar,1,10456264.530956848
6000000,735,Kharghar,1,10456264.530956848
5200000,641,Kharghar,1,10456264.530956848
8500000,1100,Kharghar,2,10456264.530956848
6000000,735,Kharghar,1,10456264.530956848
11000000,1254,Kharghar,3,10456264.530956848
6000000,750,Kharghar,1,10456264.530956848
15000000,1380,Kharghar,3,10456264.530956848
12000000,1210,Kharghar,2,10456264.530956848
5200000,525,Khar,1,20845354.29655961
13000000,1498,Kharghar,3,10456264.530956848
12000000,1395,Kharghar,3,10456264.530956848
8700000,1050,Kharghar,2,10456264.530956848
11500000,1133,Panvel,2,7890890.089134022
2700000,410,Kalyan West,1,5402967.523396111
3500000,565,Kalyan West,1,5402967.523396111
5200000,596,Kalyan West,1,5402967.523396111
11000000,800,Mulund West,2,20572069.98986891
11000000,350,Jogeshwari East,1,16168675.75398134
2500000,545,Virar East,1,10973302.695062157
4300000,650,Mira Road East,1,8224102.533333333
5900000,650,Mira Road East,1,8224102.533333333
6559999,965,Mira Road East,2,8224102.533333333
7240000,965,Mira Road East,2,8224102.533333333
7940000,965,Mira Road East,2,8224102.533333333
7900000,965,Mira Road East,2,8224102.533333333
8100000,965,Mira Road East,2,8224102.533333333
9500000,665,Kandivali West,1,14320931.905521896
25800000,1400,Goregaon West,2,23283708.065473303
8500000,840,Mira Road East,2,8224102.533333333
2394000,640,Titwala,1,7697674.950367176
2394000,640,Titwala,1,7697674.950367176
2436000,575,Thane West,1,12008191.358851675
12900000,310,Prabhadevi,1,22317242.539898776
2225000,595,Ambernath East,1,10711814.646754662
2565000,675,Badlapur East,1,4463040.77249398
15300000,1040,Andheri,2,17982019.23944883
9000000,793,Dahisar East,2,12694499.424861714
10500000,760,Vile Parle,1,14548487.066740714
24000000,1240,kandivali,3,14740940.483654821
7200000,693,kandivali,1,14740940.483654821
7000000,627,kandivali,1,14740940.483654821
14500000,1020,kandivali,2,14740940.483654821
19000000,1290,kandivali,2,14740940.483654821
22500000,1495,kandivali,3,14740940.483654821
36500000,2200,Ghatkopar,4,18338281.548194148
24500000,1558,Ghatkopar,3,18338281.548194148
23500000,1415,Goregaon,3,21271125.200406432
18500000,1202,Goregaon,2,21271125.200406432
25600000,1487,Goregaon West,3,23283708.065473303
18500000,1065,Goregaon West,2,23283708.065473303
17000000,1215,Goregaon,2,21271125.200406432
9000000,650,Goregaon,1,21271125.200406432
77500000,3507,Goregaon,6,21271125.200406432
18000000,987,Goregaon,2,21271125.200406432
21000000,1040,Goregaon,2,21271125.200406432
43500000,2015,Goregaon East,4,28813531.79700447
32500000,1502,Goregaon East,3,28813531.79700447
13500000,994,Malad East,2,20889612.17056266
18000000,900,Vikhroli,2,16121485.891931903
82500000,1220,Khar,3,20845354.29655961
6600000,555,Bhandup West,1,20727537.005374394
2900000,620,Dombivali East,1,8009889.367747745
70000000,1318,Marine Lines,3,22289941.291339085
60000000,1634,Juhu,3,58276960.52177489
27000000,872,Juhu,1,58276960.52177489
70000000,1527,Juhu,3,58276960.52177489
120000000,3049,Juhu,5,58276960.52177489
100000000,3313,Napeansea Road,4,28524676.004926965
80000000,2436,Napeansea Road,3,28524676.004926965
42500000,1305,Bandra East,2,26571316.994360387
60000000,1750,Bandra East,3,26571316.994360387
250000000,5200,Bandra Kurla Complex,5,30086905.023181465
8200000,1000,sec 50 new,2,14249237.575705819
19000000,1411,Marol,1,15300323.332599767
15500000,1000,Vakola Pipeline Road,2,15199029.438555704
11000000,600,Chembur,1,17425073.26802795
3853000,860,Neral,2,13029547.904835561
65000000,2998,Thane West,4,12008191.358851675
4907000,755,Panvel,1,7890890.089134022
8100000,1137,Mira Road East,2,8224102.533333333
90000000,1500,Khar West,3,33601242.7762022
6500000,700,Shil Phata,2,13194840.211978685
5500000,650,Shil Phata,2,13194840.211978685
25000000,1080,Malad East,3,20889612.17056266
8323999,1051,Kalwa,2,9694745.254119571
13000000,903,Andheri East,2,17894966.774751816
2500000,690,Vangani,1,12986376.62981498
45000000,1400,Ville Parle East,3,32285017.2842167
50100000,2800,Central Avenue,4,21102177.81957943
33800000,1500,Chembur,3,17425073.26802795
12000000,600,Chembur,1,17425073.26802795
12000000,600,Chembur,1,17425073.26802795
31500000,1470,Andheri West,3,41255880.9696951
23900000,400,Andheri West,2,41255880.9696951
8000000,1095,Kamothe,2,8238430.088778924
25000000,2400,Kharghar,5,10456264.530956848
7600000,1350,Palava,3,12987344.623740457
4000000,750,Palava,1,12987344.623740457
6500000,1150,Palava,3,12987344.623740457
3900000,650,Palava,1,12987344.623740457
5000000,900,Palava,2,12987344.623740457
52500000,1800,Juhu,3,58276960.52177489
55000000,1780,Santacruz West,3,26037399.14498072
85000000,2800,Khar West,4,33601242.7762022
3600000,700,Dombivali,1,6386152.42815131
14900000,1200,Malad East,1,20889612.17056266
14900000,806,Malad East,2,20889612.17056266
32500000,2000,Grant Road West,3,18855757.135345418
3700000,640,Karanjade,1,7574875.71021936
4700000,675,Sector-8 Ulwe,1,14685054.88520135
4300000,950,Taloja,2,4112323.635028059
3250000,690,Taloja,1,4112323.635028059
3750000,671,Taloja,1,4112323.635028059
5600000,1050,taloja panchanand,2,12849906.213942999
3797999,910,Badlapur East,2,4463040.77249398
5500000,980,Kalyan West,2,5402967.523396111
3890000,650,Kalyan West,1,5402967.523396111
