Price,Area,Location,No. of Bedrooms,Location_Encoded
8800000,779,Kolshet Road,2,14224811.368551398
26000000,1371,Wadala East Wadala,3,18400613.126867454
5200000,534,Godrej Hill,2,13607267.73402737
8300000,1050,Kharghar,2,10456264.530956848
7500000,550,Kannamwar Nagar II,1,14032820.928728834
5500000,1000,Nala Sopara,2,2914107.71666728
9500000,1400,Kharghar,3,10456264.530956848
8600000,695,Kurla West,1,13386991.45957974
18700000,980,Kandivali West,2,14320931.905521896
3800000,650,Ulwe,1,7761683.373041518
5300000,325,Borivali West,1,15910647.594565125
10800000,1280,Panvel,3,7890890.089134022
13500000,1015,Ghatkopar East,2,17155597.004407123
16000000,890,Krishanlal Marwah Marg,2,15264083.675737202
7050000,890,Mira Road East,2,8224102.533333333
2400000,590,Virar West,1,10804689.676448384
23700000,1585,Bhandup West,2,20727537.005374394
17500000,750,Chembur,2,17425073.26802795
18000000,1069,Dahisar,2,16854206.714503538
22000000,1300,Andheri East,3,17894966.774751816
15000000,1020,Dahisar East,2,12694499.424861714
34100000,1500,Diamond Market Road,3,17619047.061707463
4500000,457,Mumbai Nashik Expressway,1,13536342.201577127
4900000,985,Taloja,2,4112323.635028059
10000000,546,Goregaon West,1,23283708.065473303
30500000,1017,Mulund West,3,20572069.98986891
7500000,550,Dahisar West,1,13225732.947111357
2250000,432,Taloje,1,13475092.153245982
3310000,780,Kasheli,2,13064488.080727706
5800000,405,Kandivali West,1,14320931.905521896
19500000,1050,Powai Lake,2,13927073.673065003
29000000,1960,Mulund West,3,20572069.98986891
3800000,556,Naigaon East,2,3259898.431572335
28400000,1733,Thane West,3,12008191.358851675
4500000,645,Dombivli (West),1,9361077.727568513
33100000,928,Powai,3,23041090.88927851
4100000,465,Kalyan West,1,5402967.523396111
7700000,950,Kalyan West,2,5402967.523396111
40000000,1850,Chembur East,3,17750900.345802285
18600000,820,Kandivali East,2,19942455.57008331
2700000,450,Ulwe,1,7761683.373041518
16000000,1600,Kharghar,3,10456264.530956848
6200000,1215,Ulwe,2,7761683.373041518
9800000,555,Powai,1,23041090.88927851
3100000,445,Dombivali East,1,8009889.367747745
9000000,1129,Sector-18 Ulwe,2,13298362.023514869
11100000,1205,Seawoods,1,21395177.98511841
5600000,700,Mira Road East,1,8224102.533333333
3615000,1040,Badlapur East,2,4463040.77249398
9500000,1400,Kamothe,3,8238430.088778924
14000000,800,Dahisar West,2,13225732.947111357
6200000,480,Dahisar,1,16854206.714503538
2500000,453,Naigaon East,1,3259898.431572335
9600000,650,Magathane,1,18671638.447242483
12100000,1100,Goregaon East,2,28813531.79700447
11200000,700,Chembur,1,17425073.26802795
17500000,1065,Andheri East,2,17894966.774751816
9200000,560,Dahisar West,1,13225732.947111357
13200000,1120,Kapur Bawdi,2,15855607.112700103
6000000,520,Thane West,1,12008191.358851675
32500000,997,Jogeshwari East,3,16168675.75398134
6000000,810,Mira Road and Beyond,2,10442006.843626909
3900000,1015,Virar,2,3947315.4002871136
11500000,1100,Malad West,2,14215638.559645081
8499000,1050,Kharghar,2,10456264.530956848
36800000,825,Parel,2,39967083.21797723
4300000,774,Andheri West,2,41255880.9696951
28000000,980,Ville Parle East,2,32285017.2842167
9500000,1120,Kharghar,2,10456264.530956848
4600000,846,Nala Sopara,2,2914107.71666728
3799000,830,Virar,2,3947315.4002871136
7200000,693,kandivali,1,14740940.483654821
9500000,1025,Kharghar,2,10456264.530956848
8000000,1075,Kharghar,2,10456264.530956848
20000000,980,Borivali West,1,15910647.594565125
2250000,525,Nalasopara West,1,7007684.735536651
80000000,2475,Dadar East,4,24707113.562490538
9499000,499,Chembur,1,17425073.26802795
9000000,1160,Kharghar,2,10456264.530956848
2350000,565,Nala Sopara,1,2914107.71666728
13500000,1635,Ulwe,3,7761683.373041518
10500000,1095,Kharghar,2,10456264.530956848
3050000,565,Panvel,1,7890890.089134022
7950000,600,Hiranandani Estates,1,15183535.074294586
9600000,1083,Kharghar,2,10456264.530956848
18200000,750,Andheri West,2,41255880.9696951
8500000,980,Mira Road East,2,8224102.533333333
3200000,577,Kalyan West,1,5402967.523396111
25700000,750,Bandra West,2,46617421.30704468
7800000,1005,Kamothe,2,8238430.088778924
15900000,627,Mulund East,2,14043873.30540845
6500000,1240,Panvel,2,7890890.089134022
8000000,806,Pant Nagar,2,14332153.385960735
10500000,1140,Ulwe,2,7761683.373041518
19000000,1411,Marol,1,15300323.332599767
10000000,575,Borivali West,1,15910647.594565125
2500000,620,Nalasopara West,1,7007684.735536651
5800000,1021,Bhiwandi,2,9029297.909994189
5500000,650,Mira Road East,1,8224102.533333333
125000000,2904,Worli,4,60446500.50524536
9000000,924,Thane West,2,12008191.358851675
27000000,1361,Andheri West,2,41255880.9696951
40000000,3500,Kharghar,5,10456264.530956848
4950000,685,Ulwe,1,7761683.373041518
5200000,1000,Kalyan West,2,5402967.523396111
5800000,650,Kharghar,1,10456264.530956848
14900000,698,Wadala East Wadala,1,18400613.126867454
65500000,1344,Andheri West,3,41255880.9696951
8900000,724,Thane West,2,12008191.358851675
8500000,1050,Kharghar,2,10456264.530956848
13000000,1050,Malad West,2,14215638.559645081
14500000,1100,Chembur,2,17425073.26802795
11500000,1200,Chembur,2,17425073.26802795
120000000,2600,Khar West,4,33601242.7762022
5500000,600,Kalwa,1,9694745.254119571
2550000,560,Nala Sopara,1,2914107.71666728
54200000,1613,Powai,4,23041090.88927851
10000000,750,Malad West,1,14215638.559645081
3700000,550,Sector13 Kharghar,1,13663749.44107233
9500000,1075,Kharghar,2,10456264.530956848
12000000,525,Borivali West,1,15910647.594565125
5100000,675,Mira Road East,1,8224102.533333333
6200000,720,Kharghar,1,10456264.530956848
3800000,595,Kalyan West,1,5402967.523396111
9900000,1150,Kharghar,2,10456264.530956848
2500000,450,Taloja,1,4112323.635028059
6800000,1000,Ulwe,2,7761683.373041518
9000000,702,Ghansoli,1,14206666.95268249
9350000,1236,Kamothe,2,8238430.088778924
54200000,1174,Andheri West,3,41255880.9696951
8400000,1010,Panvel,1,7890890.089134022
5650000,780,Mira Road East,1,8224102.533333333
4500000,599,Sector 17 Ulwe,1,10512629.969050447
4700000,690,taloja panchanand,1,12849906.213942999
22500000,1900,Sainath Nagar,3,15736777.24400091
2779000,675,Titwala,1,7697674.950367176
11000000,1470,Sector12 Kamothe,3,13603236.520254802
4000000,540,Dombivli (West),1,9361077.727568513
11500000,635,Jogeshwari West,1,15311736.683889914
2500000,550,Boisar,2,3162324.503508562
9500000,700,Malad West,1,14215638.559645081
75000000,1875,Andheri West,3,41255880.9696951
2600000,570,Vashi,1,17651058.314693686
8700000,1160,Sector 19 Kamothe,2,14314291.812887318
2000000,390,Bhoiwada Kalyan,1,13442565.034655234
13500000,967,Thane West,2,12008191.358851675
17500000,1070,Chembur,2,17425073.26802795
11800000,900,Sanpada,2,17156274.40966931
10000000,800,Andheri West,2,41255880.9696951
7400000,600,Borivali West,1,15910647.594565125
6600000,555,Bhandup West,1,20727537.005374394
29000000,2065,Ghansoli,3,14206666.95268249
8100000,1032,Bhiwandi,2,9029297.909994189
7500000,1060,Mira Road East,2,8224102.533333333
6000000,850,Kharghar,2,10456264.530956848
107600000,2605,Parel,4,39967083.21797723
8000000,1050,Kamothe,2,8238430.088778924
5800000,650,Ulwe,1,7761683.373041518
11500000,1240,Ulwe,2,7761683.373041518
12500000,800,Kandivali West,2,14320931.905521896
3950000,630,Karanjade,1,7574875.71021936
9500000,1120,Kharghar,2,10456264.530956848
6498999,945,Thane West,2,12008191.358851675
30500000,1717,Goregaon,3,21271125.200406432
5800000,800,Vasai,2,6563217.704137598
7500000,1085,Kharghar,2,10456264.530956848
13600000,1050,Chandivali,1,14951823.337266007
70000000,1800,Khar West,4,33601242.7762022
9000000,950,Thane West,2,12008191.358851675
180000000,2200,juhu tara,3,36601873.47126885
3000000,600,Thane,1,10112006.843626909
42500000,1505,Kandivali West,3,14320931.905521896
23000000,1500,Ville Parle East,2,32285017.2842167
10800000,816,Panvel,3,7890890.089134022
6152000,769,Mira Road East,1,8224102.533333333
55000000,1900,Bandra West,3,46617421.30704468
2700000,400,Mira Road and Beyond,1,10442006.843626909
15500000,1650,Sector 17 Ulwe,3,10512629.969050447
3900000,650,Kalyan West,1,5402967.523396111
17000000,1270,Goregaon West,2,23283708.065473303
22200000,926,Andheri West,2,41255880.9696951
6000000,740,Kharghar,1,10456264.530956848
8300000,725,Malad West,1,14215638.559645081
14400000,1086,Hiranandani Estates,3,15183535.074294586
25000000,2400,Kharghar,5,10456264.530956848
85000000,3733,Andheri West,4,41255880.9696951
15000000,1635,Kharghar,3,10456264.530956848
8500000,640,Kandivali West,1,14320931.905521896
12500000,815,Dahisar East,2,12694499.424861714
79900000,1836,Parel,3,39967083.21797723
7500000,660,Kalyan West,2,5402967.523396111
26500000,1052,Kanjurmarg,3,16686437.492056556
3990000,650,Ulwe,1,7761683.373041518
4500000,600,Kharghar,1,10456264.530956848
3400000,680,Nala Sopara,1,2914107.71666728
23000000,925,Haridas Nagar,3,16054198.603560785
12000000,1150,Kharghar,2,10456264.530956848
6500000,902,Thane West,2,12008191.358851675
27000000,1650,Magathane,3,18671638.447242483
7800000,450,Kandivali East,1,19942455.57008331
39100000,707,Khar,2,20845354.29655961
16000000,742,Malad West,2,14215638.559645081
22000000,2000,Kharghar,3,10456264.530956848
16000000,2000,Kamothe,3,8238430.088778924
13899999,1200,Kandivali West,2,14320931.905521896
7800000,1055,Sector-3 Ulwe,2,14996838.818055209
21400000,990,Thane West,3,12008191.358851675
4410000,980,Virar,2,3947315.4002871136
5000000,650,Kharghar,1,10456264.530956848
2500000,555,Nala Sopara,1,2914107.71666728
6800000,565,Bhandup West,1,20727537.005374394
13000000,1455,Sector 18 Kharghar,3,14481806.490274925
11900000,500,Kanjurmarg East,1,14372224.952460103
24800000,1080,Mulund West,3,20572069.98986891
5401000,461,Thane West,1,12008191.358851675
7400000,650,Bhandup West,1,20727537.005374394
50100000,2800,Central Avenue,4,21102177.81957943
9000000,560,Borivali East,1,17360205.10204722
24000000,3050,Kalamboli,5,14313986.958311712
21800000,642,Powai,2,23041090.88927851
19000000,1140,Borivali West,3,15910647.594565125
7900000,940,Kamothe,2,8238430.088778924
22100000,1075,Magathane,2,18671638.447242483
10500000,590,Malad West,1,14215638.559645081
8500000,700,Ghansoli,1,14206666.95268249
6800000,605,Kharghar,1,10456264.530956848
4100000,534,Nala Sopara,1,2914107.71666728
10500000,1075,Kharghar,2,10456264.530956848
9300000,1310,Kamothe,2,8238430.088778924
5850000,500,Thane West,1,12008191.358851675
15500000,1525,Kharghar,3,10456264.530956848
8330000,980,Mira Road East,2,8224102.533333333
18000000,1100,Mulund West,2,20572069.98986891
6500000,650,Dahisar,1,16854206.714503538
14600000,586,Andheri West,2,41255880.9696951
4000000,425,Thane West,1,12008191.358851675
47600000,2070,Andheri West,3,41255880.9696951
4800000,650,Kharghar,1,10456264.530956848
8750000,792,Dahisar East,2,12694499.424861714
3087000,630,Virar,1,3947315.4002871136
4300000,810,Boisar,3,3162324.503508562
24500000,1300,thakur village kandivali east,3,14929419.07761707
18800000,1350,Rajendra Nagar,3,15647862.893398624
6000000,709,Nala Sopara,2,2914107.71666728
17500000,650,Borivali West,2,15910647.594565125
27000000,1502,Powai,3,23041090.88927851
4100000,530,Mira Road East,1,8224102.533333333
13799999,1137,Kandivali East,2,19942455.57008331
9000000,610,Borivali West,1,15910647.594565125
3988000,1108,Boisar,3,3162324.503508562
21000000,1135,Bhakti Park,2,15983273.071110541
20000000,900,Haridas Nagar,2,16054198.603560785
21000000,900,Shimpoli,2,15914626.047552193
51500000,1170,Matunga,3,20250281.520055935
113400000,3780,Andheri West,4,41255880.9696951
65000000,1500,Gulmohar Road,3,21639398.919524096
36000000,1900,Andheri West,3,41255880.9696951
9500000,650,Borivali West,1,15910647.594565125
14000000,690,Wadala East Wadala,1,18400613.126867454
6600000,750,Panvel,2,7890890.089134022
7900000,564,Kandivali East,1,19942455.57008331
36500000,1950,Andheri East,3,17894966.774751816
7300000,500,Ghatkopar West,1,19041613.901327305
19900000,1421,Kanjurmarg,3,16686437.492056556
8900000,640,Ghansoli,1,14206666.95268249
7500000,757,Chembur East,1,17750900.345802285
9200000,594,Malad East,1,20889612.17056266
6500000,711,Kharghar,1,10456264.530956848
3200000,460,Koproli,1,6596802.850961264
17500000,910,Powai,2,23041090.88927851
7400000,650,Thane West,1,12008191.358851675
27500000,1180,Ville Parle East,3,32285017.2842167
4500000,930,Panvel,2,7890890.089134022
12600000,650,Powai,1,23041090.88927851
16000000,1150,Goregaon West,2,23283708.065473303
10200000,1050,Kharghar,2,10456264.530956848
16500000,1358,Ghatkopar West,3,19041613.901327305
6850000,1050,Ulwe,2,7761683.373041518
8200000,525,Kandivali East,1,19942455.57008331
29000000,1475,Kandivali East,3,19942455.57008331
39500000,1800,Santacruz East,3,16193992.17499847
7500000,985,Bhiwandi,2,9029297.909994189
4600000,640,Dombivli (West),1,9361077.727568513
6000000,885,Shilphata Road Thane,2,13962998.932107225
8400000,1020,Thane West,2,12008191.358851675
10000000,600,Borivali East,1,17360205.10204722
2600000,935,Boisar,2,3162324.503508562
20000000,823,Malad West,2,14215638.559645081
16800000,1054,Ghatkopar West,2,19041613.901327305
10000000,1150,Mira Road East,2,8224102.533333333
13899999,1200,Marol,2,15300323.332599767
5800000,750,Kharghar,1,10456264.530956848
9500000,950,Kharghar,2,10456264.530956848
2100000,585,Nala Sopara,1,2914107.71666728
2700000,560,Panvel,1,7890890.089134022
72500000,2014,Ghatkopar West,3,19041613.901327305
2460000,510,Taloja,1,4112323.635028059
11500000,600,Tolaram Colony,1,14564762.422105664
2600000,590,Nala Sopara,1,2914107.71666728
27000000,1205,Goregaon West,3,23283708.065473303
9600000,580,Borivali West,1,15910647.594565125
9300000,1075,Panvel,2,7890890.089134022
9000000,1060,Kharghar,2,10456264.530956848
14200000,780,Dahisar,2,16854206.714503538
85000000,2000,Worli,3,60446500.50524536
31500000,1423,Borivali East,3,17360205.10204722
14000000,1077,Kurla,2,12673381.718626909
18500000,1000,Chembur,2,17425073.26802795
6320000,365,Mira Road East,1,8224102.533333333
2320000,570,Nala Sopara,1,2914107.71666728
21200000,1412,Mulund,3,15987344.318493374
12000000,1395,Kharghar,3,10456264.530956848
16000000,2115,Dombivali,3,6386152.42815131
11500000,870,Koper Khairane,2,12417603.76104321
17500000,1053,Magathane,2,18671638.447242483
5000000,1030,Virar,3,3947315.4002871136
9400000,495,Chembur,1,17425073.26802795
90000000,5150,Ghatkopar West,3,19041613.901327305
2700000,560,Nala Sopara,1,2914107.71666728
9900000,784,Thane West,2,12008191.358851675
20000000,2500,Kalwa,5,9694745.254119571
28500000,997,Andheri West,2,41255880.9696951
5100000,690,Ulwe,1,7761683.373041518
12500000,900,Kandivali West,2,14320931.905521896
4400000,620,Kharghar,1,10456264.530956848
10800000,858,Panvel,2,7890890.089134022
8250000,1139,roadpali navimumbai,2,14293537.069689851
3750000,645,Ulwe,1,7761683.373041518
145000000,3800,Khar West,4,33601242.7762022
15500000,1240,Sector9 Kamothe,3,14356154.282749137
6300000,980,Sector 17 Ulwe,2,10512629.969050447
16500000,1065,Kandivali East,3,19942455.57008331
28000000,1650,Magathane,3,18671638.447242483
19100000,1205,Seawoods,1,21395177.98511841
19000000,1325,Kandivali East,3,19942455.57008331
43500000,2015,Goregaon East,4,28813531.79700447
33500000,1073,vile parle west,2,20444559.76482497
13500000,1000,Thane West,2,12008191.358851675
110000000,1843,Juhu,4,58276960.52177489
37500000,1200,Worli,2,60446500.50524536
4099000,588,Thane West,1,12008191.358851675
2640000,324,Thane West,1,12008191.358851675
15100000,1050,Borivali West,2,15910647.594565125
4300000,595,Kalyan West,1,5402967.523396111
10000000,1155,Koparkhairane Station Road,2,14282828.824906487
9150000,1127,Belapur,2,19393086.759014092
25000000,2000,Hiranandani Estates,3,15183535.074294586
7500000,1100,Ulwe,2,7761683.373041518
4000000,690,Karanjade,1,7574875.71021936
8100000,1079,Kharghar,2,10456264.530956848
7300000,570,Thane West,1,12008191.358851675
6500000,1332,Bhiwandi,3,9029297.909994189
4200000,555,Kamothe,1,8238430.088778924
70000000,1527,Juhu,3,58276960.52177489
18800000,1662,Thane West,3,12008191.358851675
27300000,1228,Thane West,3,12008191.358851675
2700000,610,Nala Sopara,1,2914107.71666728
145000000,3320,Yari Road,5,30381156.158510048
9000000,1250,Mira Road East,3,8224102.533333333
29500000,930,Ville Parle East,2,32285017.2842167
7500000,550,Chembur,1,17425073.26802795
20700000,742,Mulund West,2,20572069.98986891
150000000,2305,Breach Candy,4,29317273.17175639
4700000,375,Thane West,1,12008191.358851675
50100000,2800,Central Avenue,4,21102177.81957943
9800000,580,Malad West,1,14215638.559645081
4900000,980,Taloja,2,4112323.635028059
2900000,500,Taloja,1,4112323.635028059
3700000,335,Kandivali West,1,14320931.905521896
26500000,772,Powai,2,23041090.88927851
35000000,1400,Ville Parle East,3,32285017.2842167
12500000,510,Wadala,1,25458196.886413716
17500000,1775,Thane West,3,12008191.358851675
80000000,2000,Juhu,4,58276960.52177489
17500000,1020,Chembur,2,17425073.26802795
7500000,1050,Kharghar,2,10456264.530956848
4400000,560,Thane West,1,12008191.358851675
10100000,1580,Kharghar,3,10456264.530956848
15800000,848,Thane West,2,12008191.358851675
3565999,703,Badlapur East,2,4463040.77249398
6656000,488,Kharegaon,1,13219703.09286396
20099999,1145,Kalwa,2,9694745.254119571
18400000,1100,Goregaon West,1,23283708.065473303
2700000,585,Karanjade,1,7574875.71021936
25000000,1356,Andheri East,2,17894966.774751816
4427000,873,Badlapur East,2,4463040.77249398
11000000,825,Chembur,1,17425073.26802795
3350000,1160,Boisar,3,3162324.503508562
3700000,400,Ghansoli,1,14206666.95268249
8300000,750,Thane West,1,12008191.358851675
9500000,1005,Chembur East,2,17750900.345802285
22500000,1330,Goregaon East,3,28813531.79700447
9500000,1100,Sector-18 Ulwe,2,13298362.023514869
5700000,670,Kamothe,1,8238430.088778924
2283000,550,Titwala,1,7697674.950367176
16000000,1290,Malad East,2,20889612.17056266
59400000,1080,Poddar Road,2,20910791.46309131
2600000,580,Nala Sopara,1,2914107.71666728
